ID_SALES,text,polarity,subjectivity,neg,neu,pos,compound
HD3137T,tell secret fly high redcarpet first time fly different ratepolicy medium bags thanks thanks hour layover la tooåāāā ice cake least staff courteous helpful unreal,0.231,0.5773333333333335,0.0,0.638,0.362,0.8979
HD3138T,great experience first time fly u airways go forward ill probably take business elsewhere cant get board pas austrian airline codeshare flight rebook incls hour layover amp stuck outside sec iad jfk still hasnt boarded whats todays excuse gon na get work,0.17142857142857143,0.5261904761904762,0.102,0.784,0.114,0.1531
HD3139A,thanks update hour delay exact second get atl åāāā åāāā åāāā love today fight bad draft airplane please add air air thanksm tried call get high call volume moment message say goodbye hung upäāā¦,0.06833333333333336,0.3761111111111111,0.183,0.611,0.205,0.25
HD313A,lie say email delay due weather sky clear city depart seriously want wait hour flight prepare family funeral aaaand hour late flightr wont catch flight til airport snowstorm hotelhows patience,-0.1645833333333333,0.50625,0.184,0.706,0.11,-0.3818
HD3140A,marcus help good agent couldnt fix flight list website unavailableto book false advertising much friend lucky enough see destinationdragons live birthday he fan year thirtylives weve delay almost hrs take jetblue ive good luck today really frustrating,0.1587121212121212,0.5916666666666667,0.103,0.525,0.372,0.9233
HD3141A,thx check never get via phone hold hour long long wait hold ugh csfail like customer service min delay connect passenger seem long truly drunk uncle board dont believe gate agent overhead full dont reserve aisle,-0.06000000000000001,0.55,0.165,0.661,0.174,0.1027
HD3142A,jackson wyoming delay pilot full toilet deplane mechanical fail cancel flightled flight pending flight delay time spend almost tarmac ill reconsider future flight option would take long credit card company say card hasnt charge yet take day,-0.12222222222222223,0.3958333333333333,0.273,0.671,0.056,-0.8411
HD3145A,nope even better seat due wampb first raise hand get move wasnt fast enough next exactly airways hit new high jblu wkrb news httptcoxvbjczlmda,0.15237373737373738,0.39476430976430976,0.087,0.797,0.116,0.2008
HD3147A,airway hit new high jblu sleekmoney tmadcle fly april first time southwest cant wait fly american airline last time meh global first class lounge ord menu yummy httptcoegkvfokogj,0.26626262626262626,0.39198653198653205,0.042,0.847,0.111,0.4767
HD314A,please let nothing overhead bin exit first fly lot bring purse tire run connection one worker rude u tell dm cuz wont good publicity ask flight attendant typical compensation would amp say might get free tv unacceptable,0.26904761904761904,0.5904761904761905,0.187,0.689,0.124,-0.4226
HD3155A,far good step denver next stop portland shame great customer service wasnt continued sfo slightly absurd cancel flightled flight last name right thing reinstate ticket,0.19795918367346937,0.5646258503401361,0.206,0.588,0.206,0.2449
HD3156A,please dont trivialize joke slow day slow experience didnt time take wet clothessuit back airport wasnt go pay another cab curious go finally learn customerservice,-0.13333333333333333,0.5333333333333333,0.064,0.676,0.26,0.5889
HD3158T,please fix unproductive check process dca check station people work total mess pls help hold long time travel business flight orf mci cancel flightled need get asap accord tv passenger interview land far uneventful heavy panic breaking,-0.06499999999999999,0.5650000000000001,0.173,0.687,0.14,-0.3612
HD315A,bag still miami locate loose bag like tag everything long character airline ive spend three extra day travel domestic spent hundred dollar,-0.045384615384615384,0.19384615384615383,0.093,0.806,0.101,0.0516
HD3162A,thanks reply box mine im miss one add bag new ceo seek right balance please passenger wall daily journal thx come hell high water,0.1564155844155844,0.34605194805194806,0.188,0.578,0.234,0.128
HD3163T,wife need help strand chicago cant get monday wont find bag volume high new ceo seek right balance please passenger wall greenfield daily reporter thank youi know busy today help would appreciate,0.1364155844155844,0.3660519480519481,0.0,0.677,0.323,0.8979
HD3165A,tweet pop phone aminaur follow miss favorite southwest pilot brother ivr hung high call volume need help call mes new ceo seek right balance please passenger wall daily journal,0.2164155844155844,0.5060519480519481,0.046,0.723,0.231,0.7506
HD3167T,navigate rebooks due flu amp ice visit mother cs rep helpful patient friendly although hour delay every single staff member ticket desk admiral club sweet pie usually issue express sfo positive note mainline p enjoyable,0.14369202226345085,0.4478200371057514,0.101,0.534,0.366,0.9169
HD3168A,thanks expect wait long huge prop parizad checkin sacramento help friday get u home airline delay although wait long due weather rscheduling phone call super rep solve issue thank,0.11805555555555554,0.49027777777777776,0.058,0.533,0.409,0.9153
HD3169A,rt dmoukdarath nice another delay usair second one trip leave engine leakingwhats next usair nothappy stick runway hr min due weather phl nowhere find accurate info bos busy due storm customer service always point ever getittogether,0.12142857142857143,0.3833333333333333,0.089,0.84,0.071,0.0772
HD3170A,try rebook fare wan na get away price disappeared time refresh normal late flight bag check lose business miss flight apt three people flight exp sure carry bag numerous time style plane plan accordingly apparently account nothing,0.1142857142857143,0.5912698412698412,0.149,0.795,0.055,-0.4404
HD3172A,way manually add gift card exeu ticket aa metal long haulba intraeu developer fly tmrw morn min layover early flight layover move flight cancel flightled rebooked flight time take ill spend extra hour dca,0.06999999999999999,0.54,0.124,0.801,0.075,-0.2263
HD3176A,flight delayed hour la due mechanical problem handle like pro could toss u free drink new like new spiritairlines love aa impressed subpar plane gate agent thanks mr get rebooked already lose first class seat life,0.3122159090909091,0.5271780303030303,0.141,0.502,0.357,0.9042
HD3178A,flight cancel flightled hold hr reschedule need help take way long httptconehnsdckty way ruin vacation brother call night multiple place line get dead air call back site back,-0.05,0.16,0.274,0.652,0.073,-0.8126
HD3181A,dca baggage claim employee realize please thank apology go long way customerservice dca alls well get comped multiple bag make day email address reach long dm,-0.03333333333333333,0.26666666666666666,0.0,0.695,0.305,0.7351
HD3182A,please hog next flight im wait bus get one plane run leave two min would board ppl plane turn deice would ppl wait hour long process wait hold long shouldnt wait hold forever never receive confirm place help,-0.03333333333333333,0.26666666666666666,0.029,0.85,0.121,0.5859
HD3184A,yes keep get robotic answer rt kkwhb pay early bird boarding get say lady well system dead didnt understand really get horrible much tucking kid tonight delta transfer milesstatus right,-0.07346938775510205,0.40510204081632656,0.241,0.636,0.122,-0.6887
HD3185A,suck flt late flight min miss connection thanks buck middle seat next flt rent van drove mile stranger arrive home offer help aa spent hour phone customer service find cant help need help family pool asap,-0.039999999999999994,0.18,0.099,0.659,0.242,0.7579
HD3186A,long wait literally go shop different center lunch prepare dinner surprise winter staff better flight get delayed hour due mechanical issuecould use free drink make inconvenience ord gate flt remember customer valuable hard nice someone lug guitar amp carryons,0.11666666666666667,0.5395833333333333,0.114,0.608,0.278,0.8555
HD3191A,cancel flighted flight late flightr agent claim put new flight cancel flighted coworker get flight delay try change flight via dfw tomorrow cant get thru phone long wait cut help please safety might priority organization clearly,-0.0284090909090909,0.459469696969697,0.179,0.597,0.224,0.4767
HD3192A,airline always tell u cant open cabin door close plane do time tonight seem odd sit plane get delay find txt emp work aircraft suggest cant confirm cert time flight book problem assume may never clear didnt use way,-0.07222222222222223,0.37777777777777777,0.218,0.782,0.0,-0.8168
HD3195A,also united phone representative ask web password normal service staff le friendly host theacademy party terminal atlanta peanutsonaplatter hour hold get rebooked new flight yesterday ask new itineraryconfirmation email send,0.19943181818181818,0.5147727272727273,0.0,0.756,0.244,0.8271
HD3198A,donna juan still best united club bad ual get one way let select citystrangeand fair look normal get new plane get plane still tarmac ru go compensate,0.2572727272727272,0.5942424242424242,0.098,0.642,0.26,0.7003
